date,cpi,sugar_price_index,meat_price_index,global_food_index_yoy_pct,month,quarter,year,is_ramadan,post_ramadan,fiscal_year,fiscal_quarter,cpi_diff,sugar_price_index_std,meat_price_index_std,global_food_index_yoy_pct_std
2022-09-01,23.2,109.7,119.9,-1.0093727469358216,9,3,2022,FALSE,FALSE,2022-23,1,0,-0.1461700916759956,1.0070799409492488,-0.5729500364332539
2022-09-01,23.2,109.7,119.9,-1.0093727469358216,9,3,2022,FALSE,FALSE,2022-23,1,0,-0.1461700916759956,1.0070799409492488,-0.5729500364332539
2022-09-01,23.2,109.7,119.9,-1.0093727469358216,9,3,2022,FALSE,FALSE,2022-23,1,0,-0.1461700916759956,1.0070799409492488,-0.5729500364332539
2022-09-01,23.2,109.7,119.9,-1.0093727469358216,9,3,2022,FALSE,FALSE,2022-23,1,0,-0.1461700916759956,1.0070799409492488,-0.5729500364332539
2022-09-01,23.2,109.7,119.9,-1.0093727469358216,9,3,2022,FALSE,FALSE,2022-23,1,0,-0.1461700916759956,1.0070799409492488,-0.5729500364332539
2022-09-01,23.2,109.7,119.9,0,9,3,2022,FALSE,FALSE,2022-23,1,0,-0.1461700916759956,1.0070799409492488,-0.16780456503504937
2022-09-01,23.2,109.7,119.9,0,9,3,2022,FALSE,FALSE,2022-23,1,0,-0.1461700916759956,1.0070799409492488,-0.16780456503504937
2022-10-01,26.6,108.6,116.5,-0.43699927166789276,10,4,2022,FALSE,FALSE,2022-23,2,3.400000000000002,-0.18761573354648708,0.6700030087093289,-0.3432088212506351
2022-11-01,23.8,114.4,114.1,-0.9468317552804195,11,4,2022,FALSE,FALSE,2022-23,2,-2.8000000000000007,0.030915832679739443,0.4320663506576205,-0.5478471201688127
2022-11-01,23.8,114.4,114.1,-0.9468317552804195,11,4,2022,FALSE,FALSE,2022-23,2,0,0.030915832679739443,0.4320663506576205,-0.5478471201688127
2022-11-01,23.8,114.4,114.1,-0.9468317552804195,11,4,2022,FALSE,FALSE,2022-23,2,0,0.030915832679739443,0.4320663506576205,-0.5478471201688127
2022-11-01,23.8,114.4,114.1,-0.9468317552804195,11,4,2022,FALSE,FALSE,2022-23,2,0,0.030915832679739443,0.4320663506576205,-0.5478471201688127
2022-11-01,23.8,114.4,114.1,-0.9468317552804195,11,4,2022,FALSE,FALSE,2022-23,2,0,0.030915832679739443,0.4320663506576205,-0.5478471201688127
2022-11-01,23.8,114.4,114.1,-0.9468317552804195,11,4,2022,FALSE,FALSE,2022-23,2,0,0.030915832679739443,0.4320663506576205,-0.5478471201688127
2022-11-01,23.8,114.4,114.1,-0.9468317552804195,11,4,2022,FALSE,FALSE,2022-23,2,0,0.030915832679739443,0.4320663506576205,-0.5478471201688127
2022-11-01,23.8,114.4,114.1,-0.9468317552804195,11,4,2022,FALSE,FALSE,2022-23,2,0,0.030915832679739443,0.4320663506576205,-0.5478471201688127
2022-11-01,23.8,114.4,114.1,-0.9468317552804195,11,4,2022,FALSE,FALSE,2022-23,2,0,0.030915832679739443,0.4320663506576205,-0.5478471201688127
2022-11-01,23.8,114.4,114.1,-0.9468317552804195,11,4,2022,FALSE,FALSE,2022-23,2,0,0.030915832679739443,0.4320663506576205,-0.5478471201688127
2022-11-01,23.8,114.4,114.1,-0.9468317552804195,11,4,2022,FALSE,FALSE,2022-23,2,0,0.030915832679739443,0.4320663506576205,-0.5478471201688127
2022-11-01,23.8,114.4,114.1,-0.512070226773953,11,4,2022,FALSE,FALSE,2022-23,2,0,0.030915832679739443,0.4320663506576205,-0.3733410569257995
2022-11-01,23.8,114.4,114.1,0,11,4,2022,FALSE,FALSE,2022-23,2,0,0.030915832679739443,0.4320663506576205,-0.16780456503504937
2022-11-01,23.8,114.4,114.1,0,11,4,2022,FALSE,FALSE,2022-23,2,0,0.030915832679739443,0.4320663506576205,-0.16780456503504937
2022-12-01,24.5,117.2,111.9,-2.132352941176474,12,4,2022,FALSE,FALSE,2022-23,2,0.6999999999999993,0.13641383016826228,0.2139577474435561,-1.0236956520124754
2022-12-01,24.5,117.2,111.9,-2.132352941176474,12,4,2022,FALSE,FALSE,2022-23,2,0,0.13641383016826228,0.2139577474435561,-1.0236956520124754
2022-12-01,24.5,117.2,111.9,-2.132352941176474,12,4,2022,FALSE,FALSE,2022-23,2,0,0.13641383016826228,0.2139577474435561,-1.0236956520124754
2022-12-01,24.5,117.2,111.9,-2.132352941176474,12,4,2022,FALSE,FALSE,2022-23,2,0,0.13641383016826228,0.2139577474435561,-1.0236956520124754
2022-12-01,24.5,117.2,111.9,-2.132352941176474,12,4,2022,FALSE,FALSE,2022-23,2,0,0.13641383016826228,0.2139577474435561,-1.0236956520124754
2022-12-01,24.5,117.2,111.9,-2.132352941176474,12,4,2022,FALSE,FALSE,2022-23,2,0,0.13641383016826228,0.2139577474435561,-1.0236956520124754
2022-12-01,24.5,117.2,111.9,-2.132352941176474,12,4,2022,FALSE,FALSE,2022-23,2,0,0.13641383016826228,0.2139577474435561,-1.0236956520124754
2022-12-01,24.5,117.2,111.9,-2.132352941176474,12,4,2022,FALSE,FALSE,2022-23,2,0,0.13641383016826228,0.2139577474435561,-1.0236956520124754
2022-12-01,24.5,117.2,111.9,-2.132352941176474,12,4,2022,FALSE,FALSE,2022-23,2,0,0.13641383016826228,0.2139577474435561,-1.0236956520124754
2022-12-01,24.5,117.2,111.9,-2.132352941176474,12,4,2022,FALSE,FALSE,2022-23,2,0,0.13641383016826228,0.2139577474435561,-1.0236956520124754
2022-12-01,24.5,117.2,111.9,-2.132352941176474,12,4,2022,FALSE,FALSE,2022-23,2,0,0.13641383016826228,0.2139577474435561,-1.0236956520124754
2022-12-01,24.5,117.2,111.9,-2.132352941176474,12,4,2022,FALSE,FALSE,2022-23,2,0,0.13641383016826228,0.2139577474435561,-1.0236956520124754
2022-12-01,24.5,117.2,111.9,0,12,4,2022,FALSE,FALSE,2022-23,2,0,0.13641383016826228,0.2139577474435561,-0.16780456503504937
2022-12-01,24.5,117.2,111.9,0,12,4,2022,FALSE,FALSE,2022-23,2,0,0.13641383016826228,0.2139577474435561,-0.16780456503504937
2023-01-01,27.6,116.8,110.5,-1.277235161532675,1,1,2023,FALSE,FALSE,2022-23,3,3.1000000000000014,0.12134268766990164,0.07516136358005931,-0.6804655648256641
2023-02-01,31.5,125.2,112.1,-1.8031555221637907,2,1,2023,FALSE,FALSE,2022-23,3,3.8999999999999986,0.43783668013547067,0.2337858022811973,-0.8915612706218053
2023-02-01,31.5,125.2,112.1,-1.8031555221637907,2,1,2023,FALSE,FALSE,2022-23,3,0,0.43783668013547067,0.2337858022811973,-0.8915612706218053
2023-02-01,31.5,125.2,112.1,-1.8031555221637907,2,1,2023,FALSE,FALSE,2022-23,3,0,0.43783668013547067,0.2337858022811973,-0.8915612706218053
2023-02-01,31.5,125.2,112.1,-1.8031555221637907,2,1,2023,FALSE,FALSE,2022-23,3,0,0.43783668013547067,0.2337858022811973,-0.8915612706218053
2023-02-01,31.5,125.2,112.1,-1.8031555221637907,2,1,2023,FALSE,FALSE,2022-23,3,0,0.43783668013547067,0.2337858022811973,-0.8915612706218053
2023-02-01,31.5,125.2,112.1,-1.8031555221637907,2,1,2023,FALSE,FALSE,2022-23,3,0,0.43783668013547067,0.2337858022811973,-0.8915612706218053
2023-02-01,31.5,125.2,112.1,-1.8031555221637907,2,1,2023,FALSE,FALSE,2022-23,3,0,0.43783668013547067,0.2337858022811973,-0.8915612706218053
2023-02-01,31.5,125.2,112.1,-1.8031555221637907,2,1,2023,FALSE,FALSE,2022-23,3,0,0.43783668013547067,0.2337858022811973,-0.8915612706218053
2023-02-01,31.5,125.2,112.1,-1.8031555221637907,2,1,2023,FALSE,FALSE,2022-23,3,0,0.43783668013547067,0.2337858022811973,-0.8915612706218053
2023-02-01,31.5,125.2,112.1,-1.8031555221637907,2,1,2023,FALSE,FALSE,2022-23,3,0,0.43783668013547067,0.2337858022811973,-0.8915612706218053
2023-02-01,31.5,125.2,112.1,-1.8031555221637907,2,1,2023,FALSE,FALSE,2022-23,3,0,0.43783668013547067,0.2337858022811973,-0.8915612706218053
2023-02-01,31.5,125.2,112.1,-0.5327245053272534,2,1,2023,FALSE,FALSE,2022-23,3,0,0.43783668013547067,0.2337858022811973,-0.38163134160632967
2023-02-01,31.5,125.2,112.1,0,2,1,2023,FALSE,FALSE,2022-23,3,0,0.43783668013547067,0.2337858022811973,-0.16780456503504937
2023-02-01,31.5,125.2,112.1,0,2,1,2023,FALSE,FALSE,2022-23,3,0,0.43783668013547067,0.2337858022811973,-0.16780456503504937
2023-03-01,35.4,127,114.1,-2.0657995409334218,3,1,2023,FALSE,FALSE,2022-23,3,3.8999999999999986,0.5056568213780924,0.4320663506576205,-0.9969822215216287
2023-03-01,35.4,127,114.1,-2.0657995409334218,3,1,2023,FALSE,FALSE,2022-23,3,0,0.5056568213780924,0.4320663506576205,-0.9969822215216287
2023-03-01,35.4,127,114.1,-2.0657995409334218,3,1,2023,FALSE,FALSE,2022-23,3,0,0.5056568213780924,0.4320663506576205,-0.9969822215216287
2023-03-01,35.4,127,114.1,-2.0657995409334218,3,1,2023,FALSE,FALSE,2022-23,3,0,0.5056568213780924,0.4320663506576205,-0.9969822215216287
2023-03-01,35.4,127,114.1,-2.0657995409334218,3,1,2023,FALSE,FALSE,2022-23,3,0,0.5056568213780924,0.4320663506576205,-0.9969822215216287
2023-03-01,35.4,127,114.1,-2.0657995409334218,3,1,2023,FALSE,FALSE,2022-23,3,0,0.5056568213780924,0.4320663506576205,-0.9969822215216287
2023-03-01,35.4,127,114.1,-2.0657995409334218,3,1,2023,FALSE,FALSE,2022-23,3,0,0.5056568213780924,0.4320663506576205,-0.9969822215216287
2023-03-01,35.4,127,114.1,-2.0657995409334218,3,1,2023,FALSE,FALSE,2022-23,3,0,0.5056568213780924,0.4320663506576205,-0.9969822215216287
2023-03-01,35.4,127,114.1,-2.0657995409334218,3,1,2023,FALSE,FALSE,2022-23,3,0,0.5056568213780924,0.4320663506576205,-0.9969822215216287
2023-03-01,35.4,127,114.1,-2.0657995409334218,3,1,2023,FALSE,FALSE,2022-23,3,0,0.5056568213780924,0.4320663506576205,-0.9969822215216287
2023-03-01,35.4,127,114.1,-2.0657995409334218,3,1,2023,FALSE,FALSE,2022-23,3,0,0.5056568213780924,0.4320663506576205,-0.9969822215216287
2023-03-01,35.4,127,114.1,-2.0657995409334218,3,1,2023,FALSE,FALSE,2022-23,3,0,0.5056568213780924,0.4320663506576205,-0.9969822215216287
2023-03-01,35.4,127,114.1,0,3,1,2023,FALSE,FALSE,2022-23,3,0,0.5056568213780924,0.4320663506576205,-0.16780456503504937
2023-03-01,35.4,127,114.1,0,3,1,2023,FALSE,FALSE,2022-23,3,0,0.5056568213780924,0.4320663506576205,-0.16780456503504937
2023-04-01,36.4,149.4,116,0.31250000000000444,4,2,2023,TRUE,FALSE,2022-23,4,1,1.3496408012862762,0.6204328716152231,-0.042372250564218124
2023-05-01,38,157.2,117.4,-2.734375,5,2,2023,FALSE,TRUE,2022-23,4,1.6000000000000014,1.6435280800043037,0.7592292554787199,-1.265337316654807
2023-06-01,29.4,152.2,118.6,-3.90625,6,2,2023,FALSE,FALSE,2022-23,4,-8.600000000000001,1.4551387987747983,0.8781975845045727,-1.7357084959204174
2023-06-01,29.4,152.2,118.6,-3.90625,6,2,2023,FALSE,FALSE,2022-23,4,0,1.4551387987747983,0.8781975845045727,-1.7357084959204174
2023-06-01,29.4,152.2,118.6,-3.90625,6,2,2023,FALSE,FALSE,2022-23,4,0,1.4551387987747983,0.8781975845045727,-1.7357084959204174
2023-06-01,29.4,152.2,118.6,-3.90625,6,2,2023,FALSE,FALSE,2022-23,4,0,1.4551387987747983,0.8781975845045727,-1.7357084959204174
2023-06-01,29.4,152.2,118.6,-3.90625,6,2,2023,FALSE,FALSE,2022-23,4,0,1.4551387987747983,0.8781975845045727,-1.7357084959204174
2023-06-01,29.4,152.2,118.6,-3.90625,6,2,2023,FALSE,FALSE,2022-23,4,0,1.4551387987747983,0.8781975845045727,-1.7357084959204174
2023-06-01,29.4,152.2,118.6,-3.90625,6,2,2023,FALSE,FALSE,2022-23,4,0,1.4551387987747983,0.8781975845045727,-1.7357084959204174
2023-06-01,29.4,152.2,118.6,-3.90625,6,2,2023,FALSE,FALSE,2022-23,4,0,1.4551387987747983,0.8781975845045727,-1.7357084959204174
2023-06-01,29.4,152.2,118.6,-3.90625,6,2,2023,FALSE,FALSE,2022-23,4,0,1.4551387987747983,0.8781975845045727,-1.7357084959204174
2023-06-01,29.4,152.2,118.6,-3.90625,6,2,2023,FALSE,FALSE,2022-23,4,0,1.4551387987747983,0.8781975845045727,-1.7357084959204174
2023-06-01,29.4,152.2,118.6,-4.20560747663552,6,2,2023,FALSE,FALSE,2022-23,4,0,1.4551387987747983,0.8781975845045727,-1.855865619595747
2023-06-01,29.4,152.2,118.6,-1.2048192771084376,6,2,2023,FALSE,FALSE,2022-23,4,0,1.4551387987747983,0.8781975845045727,-0.6513990304647548
2023-06-01,29.4,152.2,118.6,0,6,2,2023,FALSE,FALSE,2022-23,4,0,1.4551387987747983,0.8781975845045727,-0.16780456503504937
2023-06-01,29.4,152.2,118.6,0,6,2,2023,FALSE,FALSE,2022-23,4,0,1.4551387987747983,0.8781975845045727,-0.16780456503504937
2023-07-01,28.3,146.3,117.9,1.1382113821138296,7,3,2023,FALSE,FALSE,2023-24,1,-1.0999999999999979,1.2328394469239832,0.8087993925728257,0.28905459661480437
2023-08-01,27.4,148.2,114.5,-0.9756097560975618,8,3,2023,FALSE,FALSE,2023-24,1,-0.9000000000000021,1.3044273737911942,0.4717224603329057,-0.5593981321634929
2023-08-01,27.4,148.2,114.5,-0.9756097560975618,8,3,2023,FALSE,FALSE,2023-24,1,0,1.3044273737911942,0.4717224603329057,-0.5593981321634929
2023-08-01,27.4,148.2,114.5,-0.9756097560975618,8,3,2023,FALSE,FALSE,2023-24,1,0,1.3044273737911942,0.4717224603329057,-0.5593981321634929
2023-08-01,27.4,148.2,114.5,-0.9756097560975618,8,3,2023,FALSE,FALSE,2023-24,1,0,1.3044273737911942,0.4717224603329057,-0.5593981321634929
2023-08-01,27.4,148.2,114.5,-0.9756097560975618,8,3,2023,FALSE,FALSE,2023-24,1,0,1.3044273737911942,0.4717224603329057,-0.5593981321634929
2023-08-01,27.4,148.2,114.5,-0.9756097560975618,8,3,2023,FALSE,FALSE,2023-24,1,0,1.3044273737911942,0.4717224603329057,-0.5593981321634929
2023-08-01,27.4,148.2,114.5,-0.9756097560975618,8,3,2023,FALSE,FALSE,2023-24,1,0,1.3044273737911942,0.4717224603329057,-0.5593981321634929
2023-08-01,27.4,148.2,114.5,-0.9756097560975618,8,3,2023,FALSE,FALSE,2023-24,1,0,1.3044273737911942,0.4717224603329057,-0.5593981321634929
2023-08-01,27.4,148.2,114.5,-0.9756097560975618,8,3,2023,FALSE,FALSE,2023-24,1,0,1.3044273737911942,0.4717224603329057,-0.5593981321634929
2023-08-01,27.4,148.2,114.5,-0.9756097560975618,8,3,2023,FALSE,FALSE,2023-24,1,0,1.3044273737911942,0.4717224603329057,-0.5593981321634929
2023-08-01,27.4,148.2,114.5,-0.9756097560975618,8,3,2023,FALSE,FALSE,2023-24,1,0,1.3044273737911942,0.4717224603329057,-0.5593981321634929
2023-08-01,27.4,148.2,114.5,-2.0900321543408373,8,3,2023,FALSE,FALSE,2023-24,1,0,1.3044273737911942,0.4717224603329057,-1.0067087904348095
2023-08-01,27.4,148.2,114.5,0,8,3,2023,FALSE,FALSE,2023-24,1,0,1.3044273737911942,0.4717224603329057,-0.16780456503504937
2023-08-01,27.4,148.2,114.5,0,8,3,2023,FALSE,FALSE,2023-24,1,0,1.3044273737911942,0.4717224603329057,-0.16780456503504937
2023-09-01,31.4,162.7,113.4,-0.08210180623973162,9,3,2023,FALSE,FALSE,2023-24,1,4,1.8507562893567595,0.3626681587258735,-0.20075886768748175
2023-09-01,31.4,162.7,113.4,-0.08210180623973162,9,3,2023,FALSE,FALSE,2023-24,1,0,1.8507562893567595,0.3626681587258735,-0.20075886768748175
2023-09-01,31.4,162.7,113.4,-0.08210180623973162,9,3,2023,FALSE,FALSE,2023-24,1,0,1.8507562893567595,0.3626681587258735,-0.20075886768748175
2023-09-01,31.4,162.7,113.4,-0.08210180623973162,9,3,2023,FALSE,FALSE,2023-24,1,0,1.8507562893567595,0.3626681587258735,-0.20075886768748175
2023-09-01,31.4,162.7,113.4,-0.08210180623973162,9,3,2023,FALSE,FALSE,2023-24,1,0,1.8507562893567595,0.3626681587258735,-0.20075886768748175
2023-09-01,31.4,162.7,113.4,-0.08210180623973162,9,3,2023,FALSE,FALSE,2023-24,1,0,1.8507562893567595,0.3626681587258735,-0.20075886768748175
2023-09-01,31.4,162.7,113.4,-0.08210180623973162,9,3,2023,FALSE,FALSE,2023-24,1,0,1.8507562893567595,0.3626681587258735,-0.20075886768748175
2023-09-01,31.4,162.7,113.4,-0.08210180623973162,9,3,2023,FALSE,FALSE,2023-24,1,0,1.8507562893567595,0.3626681587258735,-0.20075886768748175
2023-09-01,31.4,162.7,113.4,-0.08210180623973162,9,3,2023,FALSE,FALSE,2023-24,1,0,1.8507562893567595,0.3626681587258735,-0.20075886768748175
2023-09-01,31.4,162.7,113.4,-0.08210180623973162,9,3,2023,FALSE,FALSE,2023-24,1,0,1.8507562893567595,0.3626681587258735,-0.20075886768748175
2023-09-01,31.4,162.7,113.4,-0.08210180623973162,9,3,2023,FALSE,FALSE,2023-24,1,0,1.8507562893567595,0.3626681587258735,-0.20075886768748175
2023-09-01,31.4,162.7,113.4,-0.08210180623973162,9,3,2023,FALSE,FALSE,2023-24,1,0,1.8507562893567595,0.3626681587258735,-0.20075886768748175
2023-09-01,31.4,162.7,113.4,0,9,3,2023,FALSE,FALSE,2023-24,1,0,1.8507562893567595,0.3626681587258735,-0.16780456503504937
2023-09-01,31.4,162.7,113.4,0,9,3,2023,FALSE,FALSE,2023-24,1,0,1.8507562893567595,0.3626681587258735,-0.16780456503504937
2023-10-01,26.8,159.2,112,-0.8216926869350827,10,4,2023,FALSE,FALSE,2023-24,2,-4.599999999999998,1.7188837924961058,0.22387177486237672,-0.4976183746543201
2023-11-01,29.2,161.4,111.6,-0.9038619556286043,11,4,2023,FALSE,FALSE,2023-24,2,2.3999999999999986,1.8017750762370888,0.1842156651870915,-0.5305997556162525
2023-11-01,29.2,161.4,111.6,-0.9038619556286043,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.5305997556162525
2023-11-01,29.2,161.4,111.6,-0.9038619556286043,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.5305997556162525
2023-11-01,29.2,161.4,111.6,-0.9038619556286043,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.5305997556162525
2023-11-01,29.2,161.4,111.6,-0.9038619556286043,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.5305997556162525
2023-11-01,29.2,161.4,111.6,-0.9038619556286043,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.5305997556162525
2023-11-01,29.2,161.4,111.6,-0.9038619556286043,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.5305997556162525
2023-11-01,29.2,161.4,111.6,-0.9038619556286043,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.5305997556162525
2023-11-01,29.2,161.4,111.6,-0.9038619556286043,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.5305997556162525
2023-11-01,29.2,161.4,111.6,-0.9038619556286043,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.5305997556162525
2023-11-01,29.2,161.4,111.6,-0.9038619556286043,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.5305997556162525
2023-11-01,29.2,161.4,111.6,-0.08285004142503105,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.20105919687487572
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
2023-11-01,29.2,161.4,111.6,0,11,4,2023,FALSE,FALSE,2023-24,2,0,1.8017750762370888,0.1842156651870915,-0.16780456503504937
